,Long,Lat,,
3/8/2015,6:00:00,40.40,0.001099178,0.109917752
3/8/2015,7:00:00,33.90,-0.031994049,-3.199404851
3/8/2015,8:00:00,29.20,-0.05226298,-5.226298049
3/8/2015,9:00:00,25.20,-0.046366934,-4.636693373
3/8/2015,10:00:00,24.50,-0.040054735,-4.00547348
3/8/2015,11:00:00,24.10,-0.025671018,-2.567101829
3/8/2015,12:00:00,28.10,0.003362921,0.33629213
3/8/2015,13:00:00,29.50,0.02173119,2.173119038
3/8/2015,14:00:00,32.60,0.049614213,4.961421341
3/8/2015,15:00:00,34.10,0.08433976,8.433976024
3/8/2015,16:00:00,37.30,0.115441747,11.5441747
3/8/2015,17:00:00,41.20,0.161681563,16.16815627
3/8/2015,18:00:00,45.40,0.204029173,20.40291727
3/8/2015,19:00:00,48.50,0.224812865,22.48128653
3/8/2015,20:00:00,50.60,0.231204376,23.12043756
3/8/2015,21:00:00,53.90,0.253236502,25.32365024
3/8/2015,22:00:00,56.30,0.256744385,25.67443848
3/8/2015,23:00:00,56.50,0.260231793,26.02317929
3/9/2015,0:00:00,57.20,0.243522629,24.35226291
3/9/2015,1:00:00,53.90,0.21228601,21.22860104
3/9/2015,2:00:00,52.40,0.167147741,16.71477407
3/9/2015,3:00:00,48.40,0.125964046,12.59640455
3/9/2015,4:00:00,44.80,0.096612595,9.661259502
3/9/2015,5:00:00,39.90,0.067206293,6.720629334
3/9/2015,6:00:00,35.90,0.034719978,3.471997753
3/9/2015,7:00:00,31.50,-0.004680891,-0.468089059
3/9/2015,8:00:00,27.10,-0.048661005,-4.866100475
3/9/2015,9:00:00,23.90,-0.052908503,-5.290850252
3/9/2015,10:00:00,22.10,-0.049139775,-4.913977534
3/9/2015,11:00:00,22.00,-0.038796414,-3.879641369
3/9/2015,12:00:00,22.70,-0.030228071,-3.022807091
3/9/2015,13:00:00,24.60,-0.037497856,-3.749785572
3/9/2015,14:00:00,26.20,-0.040411666,-4.041166604
3/9/2015,15:00:00,28.30,-0.019790094,-1.979009435
3/9/2015,16:00:00,30.00,0.01367664,1.367663965
3/9/2015,17:00:00,32.60,0.041828394,4.182839394
3/9/2015,18:00:00,35.40,0.0670892,6.708920002
3/9/2015,19:00:00,38.20,0.082368359,8.236835897
3/9/2015,20:00:00,40.50,0.097758189,9.775818884
3/9/2015,21:00:00,41.00,0.120562218,12.05622181
3/9/2015,22:00:00,41.90,0.128099635,12.80996352
3/9/2015,23:00:00,42.30,0.129103795,12.91037947
3/10/2015,0:00:00,42.50,0.121661074,12.16610745
3/10/2015,1:00:00,42.40,0.105217516,10.52175164
3/10/2015,2:00:00,41.00,0.092235819,9.223581851
3/10/2015,3:00:00,38.60,0.069964364,6.996436417
3/10/2015,4:00:00,36.50,0.045224614,4.522461444
3/10/2015,5:00:00,34.50,0.032853272,3.285327181
3/10/2015,6:00:00,32.70,0.014673521,1.467352081
3/10/2015,7:00:00,30.30,0.008228702,0.822870247
3/10/2015,8:00:00,27.80,0.008967174,0.896717422
3/10/2015,9:00:00,26.60,0.018148912,1.814891212
3/10/2015,10:00:00,26.30,0.038939159,3.893915936
3/10/2015,11:00:00,27.40,0.058004551,5.800455064
3/10/2015,12:00:00,30.10,0.091473684,9.147368371
3/10/2015,13:00:00,32.00,0.116096742,11.60967425
3/10/2015,14:00:00,33.40,0.132090688,13.20906878
3/10/2015,15:00:00,36.30,0.175722778,17.57227778
3/10/2015,16:00:00,42.50,0.214317262,21.43172622
3/10/2015,17:00:00,45.70,0.227079257,22.70792574
3/10/2015,18:00:00,47.60,0.250245273,25.02452731
3/10/2015,19:00:00,50.30,0.245001405,24.50014055
3/10/2015,20:00:00,50.00,0.233965009,23.39650095
3/10/2015,21:00:00,51.30,0.243161172,24.31611717
3/10/2015,22:00:00,52.20,0.227820069,22.78200686
3/10/2015,23:00:00,52.80,0.194409698,19.44096982
3/11/2015,0:00:00,52.40,0.159518108,15.95181078
3/11/2015,1:00:00,49.70,0.149067402,14.90674019
3/11/2015,2:00:00,47.30,0.106388442,10.63884422
3/11/2015,3:00:00,44.30,0.076568015,7.656801492
3/11/2015,4:00:00,41.80,0.036520027,3.652002662
3/11/2015,5:00:00,38.10,-0.001243736,-0.124373601
3/11/2015,6:00:00,34.80,-0.019742517,-1.97425168
3/11/2015,7:00:00,31.50,-0.043517817,-4.351781681
3/11/2015,8:00:00,29.50,-0.056766715,-5.67667149
3/11/2015,9:00:00,28.20,-0.056036916,-5.603691563
3/11/2015,10:00:00,25.90,-0.05465626,-5.465625972
3/11/2015,11:00:00,25.60,-0.053858299,-5.385829881
3/11/2015,12:00:00,25.80,-0.069694735,-6.969473511
3/11/2015,13:00:00,27.20,-0.078713246,-7.871324569
3/11/2015,14:00:00,27.60,-0.0803129,-8.031290025
3/11/2015,15:00:00,28.30,-0.076205447,-7.620544732
3/11/2015,16:00:00,28.10,-0.057612389,-5.761238933
3/11/2015,17:00:00,28.90,-0.044784497,-4.478449747
3/11/2015,18:00:00,29.10,-0.034258496,-3.425849602
3/11/2015,19:00:00,30.70,-0.041794602,-4.179460183
3/11/2015,20:00:00,31.90,-0.036371723,-3.637172282
3/11/2015,21:00:00,31.00,-0.022380508,-2.238050848
3/11/2015,22:00:00,31.20,-0.005557403,-0.555740297
3/11/2015,23:00:00,31.50,0.021923991,2.192399092
3/12/2015,0:00:00,33.40,0.043391649,4.339164868
3/12/2015,1:00:00,33.70,0.053096876,5.309687555
3/12/2015,2:00:00,34.30,0.058084387,5.808438733
3/12/2015,3:00:00,35.20,0.054113258,5.411325768
3/12/2015,4:00:00,35.80,0.053109258,5.310925841
3/12/2015,5:00:00,35.60,0.052026398,5.202639848
3/12/2015,6:00:00,34.90,0.05536392,5.536391959
3/12/2015,7:00:00,34.10,0.060504526,6.05045259
3/12/2015,8:00:00,33.00,0.057039998,5.703999847
3/12/2015,9:00:00,34.00,0.048766956,4.876695573
3/12/2015,10:00:00,34.10,0.027228871,2.722887136
3/12/2015,11:00:00,34.20,0.008858355,0.885835476
3/12/2015,12:00:00,33.30,-0.000454558,-0.04545578
3/12/2015,13:00:00,31.20,-0.011701638,-1.170163788
3/12/2015,14:00:00,30.40,-0.024188977,-2.418897673
3/12/2015,15:00:00,29.30,-0.040924478,-4.092447832
3/12/2015,16:00:00,28.30,-0.063763708,-6.376370788
3/12/2015,17:00:00,27.60,-0.092784621,-9.278462082
3/12/2015,18:00:00,26.50,-0.115816042,-11.58160418
3/12/2015,19:00:00,24.20,-0.121638194,-12.16381937
3/12/2015,20:00:00,24.50,-0.120535731,-12.05357313
3/12/2015,21:00:00,19.90,-0.12807411,-12.80741096
3/12/2015,22:00:00,17.50,-0.143582746,-14.35827464
3/12/2015,23:00:00,17.40,-0.150260895,-15.02608955
3/13/2015,0:00:00,15.30,-0.148604378,-14.86043781
3/13/2015,1:00:00,14.20,-0.14781706,-14.78170604
3/13/2015,2:00:00,13.80,-0.1438732,-14.38731998
3/13/2015,3:00:00,13.90,-0.151009649,-15.1009649
3/13/2015,4:00:00,14.30,-0.154028296,-15.40282965
3/13/2015,5:00:00,15.10,-0.151109323,-15.11093229
3/13/2015,6:00:00,14.40,-0.151668593,-15.16685933
3/13/2015,7:00:00,15.50,-0.152511686,-15.25116861
3/13/2015,8:00:00,16.40,-0.155997947,-15.59979469
3/13/2015,9:00:00,17.10,-0.156037152,-15.60371518
3/13/2015,10:00:00,17.30,-0.150558889,-15.05588889
3/13/2015,11:00:00,17.70,-0.14909634,-14.90963399
3/13/2015,12:00:00,18.60,-0.152798876,-15.27988762
3/13/2015,13:00:00,19.20,-0.162979066,-16.29790664
3/13/2015,14:00:00,20.10,-0.174531579,-17.4531579
3/13/2015,15:00:00,19.00,-0.185396001,-18.53960007
3/13/2015,16:00:00,17.90,-0.192145973,-19.21459734
3/13/2015,17:00:00,15.90,-0.1993815,-19.93815005
3/13/2015,18:00:00,15.40,-0.205664441,-20.5664441
3/13/2015,19:00:00,12.40,-0.207376182,-20.73761821
3/13/2015,20:00:00,9.50,-0.216884166,-21.6884166
3/13/2015,21:00:00,7.30,-0.224958822,-22.49588221
3/13/2015,22:00:00,4.60,-0.219846874,-21.98468745
3/13/2015,23:00:00,3.60,-0.21435374,-21.43537402
3/14/2015,0:00:00,1.30,-0.208420947,-20.84209472
3/14/2015,1:00:00,0.90,-0.199018851,-19.90188509
3/14/2015,2:00:00,0.70,-0.18762444,-18.76244396
3/14/2015,3:00:00,2.20,-0.180070058,-18.00700575
3/14/2015,4:00:00,3.40,-0.179730311,-17.9730311
3/14/2015,5:00:00,6.20,-0.175510824,-17.55108237
3/14/2015,6:00:00,8.90,-0.168132797,-16.81327969
3/14/2015,7:00:00,12.40,-0.164715201,-16.47152007
3/14/2015,8:00:00,14.70,-0.164182976,-16.41829759
3/14/2015,9:00:00,17.10,-0.170134753,-17.0134753
3/14/2015,10:00:00,20.00,-0.17584911,-17.58491099
3/14/2015,11:00:00,19.50,-0.177632987,-17.76329875
3/14/2015,12:00:00,20.30,-0.175415471,-17.54154712
3/14/2015,13:00:00,20.00,-0.179224536,-17.92245358
3/14/2015,14:00:00,19.50,-0.188451022,-18.84510219
3/14/2015,15:00:00,18.30,-0.201380745,-20.13807446
3/14/2015,16:00:00,17.90,-0.213216901,-21.32169008
3/14/2015,17:00:00,15.70,-0.226923928,-22.69239277
3/14/2015,18:00:00,14.00,-0.230745852,-23.0745852
3/14/2015,19:00:00,11.10,-0.230394036,-23.03940356
3/14/2015,20:00:00,9.30,-0.226903319,-22.69033194
3/14/2015,21:00:00,7.90,-0.22654976,-22.65497595
3/14/2015,22:00:00,6.90,-0.231331363,-23.13313633
3/14/2015,23:00:00,6.80,-0.232666865,-23.2666865
3/15/2015,0:00:00,5.30,-0.232442841,-23.24428409
3/15/2015,1:00:00,4.40,-0.223695353,-22.36953527
3/15/2015,2:00:00,3.60,-0.208976269,-20.89762688
3/15/2015,3:00:00,4.00,-0.19945778,-19.94577795
3/15/2015,4:00:00,4.20,-0.187792674,-18.77926737
3/15/2015,5:00:00,5.10,-0.180729046,-18.07290465
3/15/2015,6:00:00,6.60,-0.172268942,-17.2268942
3/15/2015,7:00:00,8.00,-0.165287346,-16.52873456
3/15/2015,8:00:00,10.70,-0.161770046,-16.17700458
3/15/2015,9:00:00,12.50,-0.159974724,-15.99747241
3/15/2015,10:00:00,14.30,-0.16081056,-16.081056
3/15/2015,11:00:00,15.10,-0.16261974,-16.26197398
3/15/2015,12:00:00,15.80,-0.162423939,-16.24239385
3/15/2015,13:00:00,16.10,-0.1666812,-16.66812003
3/15/2015,14:00:00,16.50,-0.172962576,-17.29625762
3/15/2015,15:00:00,16.80,-0.182643875,-18.26438755
3/15/2015,16:00:00,16.30,-0.190048575,-19.00485754
3/15/2015,17:00:00,15.50,-0.197795823,-19.77958232
3/15/2015,18:00:00,14.80,-0.207795694,-20.77956945
3/15/2015,19:00:00,13.90,-0.214925796,-21.49257958
3/15/2015,20:00:00,13.00,-0.224060535,-22.40605354
3/15/2015,21:00:00,12.40,-0.233807683,-23.3807683
3/15/2015,22:00:00,10.80,-0.240233541,-24.02335405
3/15/2015,23:00:00,9.60,-0.243618324,-24.36183244
3/16/2015,0:00:00,9.00,-0.246070132,-24.60701317
3/16/2015,1:00:00,8.90,-0.245963976,-24.59639758
3/16/2015,2:00:00,7.40,-0.241658717,-24.16587174
3/16/2015,3:00:00,6.30,-0.243342802,-24.33428019
3/16/2015,4:00:00,5.60,-0.244568273,-24.45682734
3/16/2015,5:00:00,5.20,-0.23713547,-23.71354699
3/16/2015,6:00:00,6.30,-0.231289968,-23.12899679
3/16/2015,7:00:00,6.50,-0.22480765,-22.48076499
3/16/2015,8:00:00,7.20,-0.221315354,-22.13153541
3/16/2015,9:00:00,8.50,-0.223931998,-22.3931998
3/16/2015,10:00:00,9.30,-0.224298075,-22.42980748
3/16/2015,11:00:00,9.80,-0.228056982,-22.80569822
3/16/2015,12:00:00,10.00,-0.234006867,-23.40068668
3/16/2015,13:00:00,9.70,-0.237095416,-23.70954156
3/16/2015,14:00:00,9.20,-0.240676433,-24.06764328
3/16/2015,15:00:00,8.70,-0.247138605,-24.71386045
3/16/2015,16:00:00,8.90,-0.252612829,-25.26128292
3/16/2015,17:00:00,7.80,-0.260723203,-26.07232034
3/16/2015,18:00:00,7.10,-0.271038175,-27.10381746
3/16/2015,19:00:00,6.00,-0.277842909,-27.78429091
3/16/2015,20:00:00,6.00,-0.283328116,-28.33281159
3/16/2015,21:00:00,6.00,-0.288436234,-28.8436234
3/16/2015,22:00:00,5.40,-0.291784942,-29.17849422
3/16/2015,23:00:00,4.90,-0.293550551,-29.35505509
3/17/2015,0:00:00,4.30,-0.294773996,-29.47739959
3/17/2015,1:00:00,3.60,-0.297270089,-29.72700894
3/17/2015,2:00:00,2.60,-0.297450423,-29.74504232
3/17/2015,3:00:00,1.30,-0.295148253,-29.51482534
3/17/2015,4:00:00,0.80,-0.285949081,-28.59490812
3/17/2015,5:00:00,0.40,-0.274447948,-27.44479477
3/17/2015,6:00:00,0.60,-0.269956023,-26.99560225
3/17/2015,7:00:00,1.10,-0.262753338,-26.27533376
3/17/2015,8:00:00,2.10,-0.262723237,-26.27232373
3/17/2015,9:00:00,3.50,-0.256751299,-25.67512989
3/17/2015,10:00:00,4.30,-0.249586374,-24.95863736
3/17/2015,11:00:00,5.50,-0.244085193,-24.40851927
3/17/2015,12:00:00,6.30,-0.241038293,-24.10382926
3/17/2015,13:00:00,7.40,-0.240794852,-24.07948524
3/17/2015,14:00:00,7.90,-0.246011525,-24.60115254
3/17/2015,15:00:00,8.10,-0.256007105,-25.60071051
3/17/2015,16:00:00,8.00,-0.262002021,-26.20020211
3/17/2015,17:00:00,8.20,-0.270128608,-27.01286077
3/17/2015,18:00:00,7.00,-0.283162177,-28.31621766
3/17/2015,19:00:00,6.50,-0.288005263,-28.80052626
3/17/2015,20:00:00,5.70,-0.295136869,-29.5136869
3/17/2015,21:00:00,5.50,-0.302006036,-30.2006036
3/17/2015,22:00:00,5.40,-0.305977017,-30.59770167
3/17/2015,23:00:00,4.80,-0.310829014,-31.08290136
3/18/2015,0:00:00,4.70,-0.313875437,-31.38754368
3/18/2015,1:00:00,3.70,-0.317723185,-31.77231848
3/18/2015,2:00:00,2.40,-0.320201337,-32.02013373
3/18/2015,3:00:00,0.80,-0.323010832,-32.30108321
3/18/2015,4:00:00,-0.40,-0.318060488,-31.80604875
3/18/2015,5:00:00,-1.30,-0.310434431,-31.04344308
3/18/2015,6:00:00,-1.10,-0.301187724,-30.11877239
3/18/2015,7:00:00,-0.10,-0.293593228,-29.35932279
3/18/2015,8:00:00,0.40,-0.29370445,-29.37044501
3/18/2015,9:00:00,0.90,-0.292539895,-29.25398946
3/18/2015,10:00:00,1.40,-0.285218745,-28.52187455
3/18/2015,11:00:00,2.70,-0.279926836,-27.99268365
3/18/2015,12:00:00,4.30,-0.268809855,-26.8809855
3/18/2015,13:00:00,5.60,-0.264110267,-26.41102672
3/18/2015,14:00:00,6.10,-0.270297229,-27.02972293
3/18/2015,15:00:00,6.10,-0.278538942,-27.85389423
3/18/2015,16:00:00,5.45,-0.289622307,-28.96223068
3/18/2015,17:00:00,4.80,-0.295776039,-29.57760394
3/18/2015,18:00:00,3.90,-0.296180457,-29.61804569
3/18/2015,19:00:00,3.20,-0.29634586,-29.63458598
3/18/2015,20:00:00,3.00,-0.294035405,-29.40354049
3/18/2015,21:00:00,3.60,-0.292330444,-29.23304439
3/18/2015,22:00:00,4.20,-0.294611543,-29.46115434
3/18/2015,23:00:00,4.60,-0.301886082,-30.18860817
3/19/2015,0:00:00,4.00,-0.307403594,-30.74035943
3/19/2015,1:00:00,3.60,-0.309156954,-30.91569543
3/19/2015,2:00:00,2.40,-0.308195412,-30.81954122
3/19/2015,3:00:00,1.90,-0.305671275,-30.56712747
3/19/2015,4:00:00,1.20,-0.305491894,-30.54918945
3/19/2015,5:00:00,1.00,-0.304689199,-30.46891987
3/19/2015,6:00:00,0.10,-0.297866493,-29.78664935
3/19/2015,7:00:00,0.00,-0.284371942,-28.43719423
3/19/2015,8:00:00,0.50,-0.270354241,-27.03542411
3/19/2015,9:00:00,1.10,-0.255991966,-25.59919655
3/19/2015,10:00:00,3.00,-0.246466011,-24.64660108
3/19/2015,11:00:00,5.50,-0.237747982,-23.77479821
3/19/2015,12:00:00,7.30,-0.22806488,-22.80648798
3/19/2015,13:00:00,8.20,-0.219687432,-21.96874321
3/19/2015,14:00:00,9.00,-0.208639637,-20.86396366
3/19/2015,15:00:00,9.20,-0.201466784,-20.14667839
3/19/2015,16:00:00,10.70,-0.199037671,-19.90376711
3/19/2015,17:00:00,11.40,-0.19713521,-19.713521
3/19/2015,18:00:00,12.00,-0.18470709,-18.47070903
3/19/2015,19:00:00,10.90,-0.170014471,-17.00144708
3/19/2015,20:00:00,11.80,-0.171804965,-17.18049645
3/19/2015,21:00:00,13.00,-0.153237849,-15.32378495
3/19/2015,22:00:00,14.50,-0.158865586,-15.88655859
3/19/2015,23:00:00,15.80,-0.160534367,-16.0534367
3/20/2015,0:00:00,16.30,-0.168394044,-16.8394044
3/20/2015,1:00:00,16.50,-0.180048272,-18.0048272
3/20/2015,2:00:00,15.40,-0.189864919,-18.98649186
3/20/2015,3:00:00,14.70,-0.202486947,-20.24869472
3/20/2015,4:00:00,12.10,-0.212266818,-21.22668177
3/20/2015,5:00:00,10.50,-0.225681037,-22.56810367
3/20/2015,6:00:00,8.90,-0.234352335,-23.43523353
3/20/2015,7:00:00,8.00,-0.237366855,-23.73668551
3/20/2015,8:00:00,6.50,-0.236804754,-23.68047535
3/20/2015,9:00:00,6.90,-0.231643394,-23.16433936
3/20/2015,10:00:00,7.60,-0.23541452,-23.54145199
3/20/2015,11:00:00,6.80,-0.252668768,-25.26687682
3/20/2015,12:00:00,7.30,-0.263571501,-26.35715008
3/20/2015,13:00:00,6.50,-0.266288549,-26.62885487
3/20/2015,14:00:00,7.00,-0.264437586,-26.44375861
3/20/2015,15:00:00,6.60,-0.261338621,-26.13386214
3/20/2015,16:00:00,6.30,-0.256619483,-25.66194832
3/20/2015,17:00:00,6.00,-0.257293463,-25.72934628
3/20/2015,18:00:00,5.30,-0.250252515,-25.02525151
3/20/2015,19:00:00,5.60,-0.237414673,-23.7414673
3/20/2015,20:00:00,6.10,-0.222283944,-22.22839445
3/20/2015,21:00:00,7.50,-0.206400871,-20.64008713
3/20/2015,22:00:00,9.30,-0.197427467,-19.74274665
3/20/2015,23:00:00,11.20,-0.201920867,-20.1920867
3/21/2015,0:00:00,12.50,-0.204551324,-20.45513242
3/21/2015,1:00:00,13.00,-0.203475639,-20.34756392
3/21/2015,2:00:00,13.40,-0.206177086,-20.61770856
3/21/2015,3:00:00,13.50,-0.209274128,-20.92741281
3/21/2015,4:00:00,12.60,-0.223144323,-22.31443226
3/21/2015,5:00:00,11.70,-0.249457806,-24.94578063
3/21/2015,6:00:00,10.10,-0.265715003,-26.5715003
3/21/2015,7:00:00,7.80,-0.275296569,-27.52965689
3/21/2015,8:00:00,5.50,-0.29357776,-29.35777605
3/21/2015,9:00:00,2.40,-0.316976368,-31.69763684
3/21/2015,10:00:00,-1.90,-0.347594351,-34.75943506
3/21/2015,11:00:00,-5.10,-0.385662973,-38.56629729
3/21/2015,12:00:00,-8.60,-0.412572712,-41.25727117
3/21/2015,13:00:00,-10.80,-0.42803362,-42.80336201
3/21/2015,14:00:00,-13.60,-0.43205905,-43.20590496
3/21/2015,15:00:00,-15.00,-0.427368969,-42.73689687
3/21/2015,16:00:00,-16.20,-0.417725176,-41.77251756
3/21/2015,17:00:00,-16.70,-0.407516003,-40.75160027
3/21/2015,18:00:00,-16.10,-0.397688478,-39.76884782
3/21/2015,19:00:00,-15.10,-0.38034606,-38.03460598
3/21/2015,20:00:00,-14.90,-0.365902334,-36.59023345
3/21/2015,21:00:00,-13.50,-0.355560452,-35.55604517
3/21/2015,22:00:00,-12.80,-0.343054056,-34.30540562
3/21/2015,23:00:00,-11.10,-0.3414976,-34.14976001
3/22/2015,0:00:00,-10.00,-0.340490222,-34.0490222
3/22/2015,1:00:00,-9.90,-0.331895262,-33.1895262
3/22/2015,2:00:00,-10.20,-0.322509497,-32.25094974
3/22/2015,3:00:00,-8.90,-0.312305778,-31.23057783
3/22/2015,4:00:00,-7.40,-0.298093736,-29.80937362
3/22/2015,5:00:00,-6.50,-0.281624675,-28.16246748
3/22/2015,6:00:00,-5.40,-0.256810755,-25.68107545
3/22/2015,7:00:00,-3.30,-0.223361388,-22.33613878
3/22/2015,8:00:00,0.60,-0.187094495,-18.70944947
3/22/2015,9:00:00,3.90,-0.152802631,-15.28026313
3/22/2015,10:00:00,8.60,-0.128028318,-12.80283183
3/22/2015,11:00:00,12.80,-0.114949912,-11.49499118
3/22/2015,12:00:00,15.90,-0.103981733,-10.39817333
3/22/2015,13:00:00,18.10,-0.089356214,-8.935621381
3/22/2015,14:00:00,21.60,-0.070794828,-7.079482824
3/22/2015,15:00:00,24.00,-0.055808656,-5.580865592
3/22/2015,16:00:00,24.20,-0.041682374,-4.168237373
3/22/2015,17:00:00,24.20,-0.029686319,-2.968631871
3/22/2015,18:00:00,25.40,-0.024361031,-2.436103113
3/22/2015,19:00:00,26.70,-0.038460478,-3.846047819
3/22/2015,20:00:00,29.70,-0.045299485,-4.529948533
3/22/2015,21:00:00,29.90,-0.052063204,-5.206320435
3/22/2015,22:00:00,27.70,-0.06371852,-6.37185201
3/22/2015,23:00:00,24.80,-0.073879004,-7.387900352
3/23/2015,0:00:00,20.10,-0.07872463,-7.872463018
3/23/2015,1:00:00,20.00,-0.103523403,-10.35234034
3/23/2015,2:00:00,18.90,-0.119384281,-11.93842813
3/23/2015,3:00:00,18.20,-0.13834852,-13.83485198
3/23/2015,4:00:00,16.00,-0.158449396,-15.84493965
3/23/2015,5:00:00,14.00,-0.178086519,-17.80865192
3/23/2015,6:00:00,11.80,-0.181773111,-18.17731112
3/23/2015,7:00:00,10.70,-0.184605554,-18.46055537
3/23/2015,8:00:00,10.60,-0.158346727,-15.83467275
3/23/2015,9:00:00,10.30,-0.148409262,-14.84092623
3/23/2015,10:00:00,10.70,-0.137321174,-13.73211741
3/23/2015,11:00:00,11.10,-0.128354698,-12.83546984
3/23/2015,12:00:00,13.20,-0.104620926,-10.46209261
3/23/2015,13:00:00,16.10,-0.086500399,-8.650039881
3/23/2015,14:00:00,19.10,-0.049056154,-4.905615374
3/23/2015,15:00:00,23.20,-0.018183697,-1.818369702
3/23/2015,16:00:00,25.80,0.017634101,1.763410121
3/23/2015,17:00:00,29.40,0.053974461,5.397446081
3/23/2015,18:00:00,33.60,0.097063512,9.706351161
3/23/2015,19:00:00,36.40,0.111849986,11.1849986
3/23/2015,20:00:00,39.30,0.135606006,13.56060058
3/23/2015,21:00:00,42.40,0.154381767,15.43817669
3/23/2015,22:00:00,44.10,0.142656326,14.26563263
3/23/2015,23:00:00,42.80,0.130423412,13.04234117
3/24/2015,0:00:00,41.00,0.107155733,10.71557328
3/24/2015,1:00:00,37.60,0.092112176,9.211217612
3/24/2015,2:00:00,34.60,0.054905269,5.490526929
3/24/2015,3:00:00,29.90,0.025416536,2.541653626
3/24/2015,4:00:00,25.70,-0.032401424,-3.24014239
3/24/2015,5:00:00,20.10,-0.102145411,-10.21454111
3/24/2015,6:00:00,14.30,-0.140106961,-14.01069611
3/24/2015,7:00:00,11.10,-0.179002777,-17.90027767
3/24/2015,8:00:00,5.50,-0.189564928,-18.95649284
3/24/2015,9:00:00,2.70,-0.19439052,-19.43905205
3/24/2015,10:00:00,1.90,-0.216537103,-21.65371031
3/24/2015,11:00:00,1.40,-0.216398776,-21.63987756
3/24/2015,12:00:00,2.00,-0.213125378,-21.31253779
3/24/2015,13:00:00,4.50,-0.212695345,-21.26953453
3/24/2015,14:00:00,7.50,-0.203516483,-20.35164833
3/24/2015,15:00:00,10.90,-0.200824216,-20.0824216
3/24/2015,16:00:00,14.70,-0.190036014,-19.00360137
3/24/2015,17:00:00,17.00,-0.190094769,-19.0094769
3/24/2015,18:00:00,17.00,-0.187705651,-18.77056509
3/24/2015,19:00:00,17.90,-0.191915691,-19.19156909
3/24/2015,20:00:00,18.00,-0.192631513,-19.26315129
3/24/2015,21:00:00,18.00,-0.181820855,-18.18208545
3/24/2015,22:00:00,17.30,-0.186699361,-18.66993606
3/24/2015,23:00:00,15.20,-0.192478538,-19.24785376
3/25/2015,0:00:00,12.50,-0.199716762,-19.97167617
3/25/2015,1:00:00,11.00,-0.213141471,-21.31414711
3/25/2015,2:00:00,8.30,-0.234519705,-23.45197052
3/25/2015,3:00:00,7.10,-0.249110729,-24.91107285
3/25/2015,4:00:00,5.80,-0.250556231,-25.05562305
3/25/2015,5:00:00,3.70,-0.248447254,-24.84472543
3/25/2015,6:00:00,1.20,-0.255753756,-25.57537556
3/25/2015,7:00:00,-0.20,-0.270732403,-27.07324028
3/25/2015,8:00:00,-1.10,-0.287777841,-28.77778411
3/25/2015,9:00:00,-2.20,-0.303476989,-30.34769893
3/25/2015,10:00:00,-3.00,-0.316173613,-31.61736131
3/25/2015,11:00:00,-4.40,-0.324301034,-32.43010342
3/25/2015,12:00:00,-4.30,-0.330880165,-33.08801651
3/25/2015,13:00:00,-4.70,-0.332998812,-33.29988122
3/25/2015,14:00:00,-4.70,-0.3418082,-34.18081999
3/25/2015,15:00:00,-5.30,-0.35497728,-35.49772799
3/25/2015,16:00:00,-5.40,-0.361768186,-36.17681861
3/25/2015,17:00:00,-5.20,-0.367407441,-36.74074411
3/25/2015,18:00:00,-5.20,-0.376907527,-37.69075274
3/25/2015,19:00:00,-6.20,-0.381558806,-38.15588057
3/25/2015,20:00:00,-8.40,-0.391603857,-39.16038573
3/25/2015,21:00:00,-10.90,-0.393111974,-39.3111974
3/25/2015,22:00:00,-14.30,-0.388361543,-38.83615434
3/25/2015,23:00:00,-16.00,-0.386140257,-38.61402571
3/26/2015,0:00:00,-18.20,-0.388604939,-38.8604939
3/26/2015,1:00:00,-20.00,-0.395177931,-39.51779306
3/26/2015,2:00:00,-21.40,-0.402114302,-40.21143019
3/26/2015,3:00:00,-23.00,-0.404763252,-40.47632515
3/26/2015,4:00:00,-24.90,-0.410427511,-41.04275107
3/26/2015,5:00:00,-25.40,-0.422948599,-42.29485989
3/26/2015,6:00:00,-25.70,-0.436497331,-43.64973307
3/26/2015,7:00:00,-25.30,-0.453366101,-45.33661008
3/26/2015,8:00:00,-25.20,-0.465441763,-46.54417634
3/26/2015,9:00:00,-25.10,-0.471633941,-47.16339409
3/26/2015,10:00:00,-25.00,-0.471085608,-47.1085608
3/26/2015,11:00:00,-23.20,-0.465455472,-46.54554725
3/26/2015,12:00:00,-21.80,-0.462119013,-46.21190131
3/26/2015,13:00:00,-21.00,-0.480715364,-48.07153642
3/26/2015,14:00:00,-19.10,-0.50694263,-50.69426298
3/26/2015,15:00:00,-19.60,-0.533418119,-53.3418119
3/26/2015,16:00:00,-21.70,-0.548996091,-54.89960909
3/26/2015,17:00:00,-24.70,-0.552641869,-55.26418686
3/26/2015,18:00:00,-27.30,-0.550700605,-55.07006049
3/26/2015,19:00:00,-29.70,-0.537508667,-53.75086665
3/26/2015,20:00:00,-30.30,-0.539843976,-53.98439765
3/26/2015,21:00:00,-29.20,-0.536138594,-53.61385942
3/26/2015,22:00:00,-29.00,-0.516498864,-51.64988637
3/26/2015,23:00:00,-28.20,-0.496206075,-49.6206075
3/27/2015,0:00:00,-27.80,-0.471659899,-47.16598988
3/27/2015,1:00:00,-26.60,-0.46742028,-46.742028
3/27/2015,2:00:00,-25.90,-0.478184462,-47.81844616
3/27/2015,3:00:00,-24.00,-0.470038921,-47.00389206
